id,title,type,date,cve,cvss,base severity,cwe id,cwe,epss,lien,description,references,editeur,produit,versions
CERTFR-2021-ALE-014,[MaJ] Multiples vulnérabilités dans Microsoft Windows,alertes,2022-01-05,CVE-2021-34481,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-506/,Non disponible,,Microsoft,Windows,"Windows Server 2012 R2; Windows Server 2016 (Server Core installation); Windows 8.1 for 32-bit systems; Windows RT 8.1; Windows Server 2016; Windows 10 Version 1607 for 32-bit Systems; Windows 10 Version 21H1 for 32-bit Systems; Windows 10 Version 2004 for x64-based Systems; Windows Server, version 20H2 (Server Core Installation); Windows 10 Version 1809 for ARM64-based Systems; Windows 10 Version 21H1 for x64-based Systems; Windows 10 for x64-based Systems; Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for ARM64-based Systems; Windows 10 Version 1809 for 32-bit Systems; Windows Server 2012; Windows 7 for 32-bit Systems Service Pack 1; Windows 8.1 for x64-based systems; Windows 10 Version 2004 for 32-bit Systems; Windows Server 2019 (Server Core installation); Windows Server 2008 for x64-based Systems Service Pack 2; Windows Server 2012 R2 (Server Core installation); Windows 10 Version 1607 for x64-based Systems; Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation); Windows Server 2019; Windows 10 Version 1909 for 32-bit Systems; Windows 10 Version 1909 for x64-based Systems; Windows 10 Version 20H2 for x64-based Systems; Windows 7 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for 32-bit Systems; Windows Server 2008 for 32-bit Systems Service Pack 2; Windows 10 Version 2004 for ARM64-based Systems; Windows 10 for 32-bit Systems; Windows 10 Version 1809 for x64-based Systems; Windows 10 Version 1909 for ARM64-based Systems; Windows Server, version 2004 (Server Core installation); Windows 10 Version 21H1 for ARM64-based Systems"
CERTFR-2021-ALE-014,[MaJ] Multiples vulnérabilités dans Microsoft Windows,alertes,2022-01-05,CVE-2021-36958,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-506/,Non disponible,,Microsoft,Windows,"Windows Server 2012 R2; Windows Server 2016 (Server Core installation); Windows 8.1 for 32-bit systems; Windows RT 8.1; Windows Server 2016; Windows 10 Version 1607 for 32-bit Systems; Windows 10 Version 21H1 for 32-bit Systems; Windows 10 Version 2004 for x64-based Systems; Windows Server, version 20H2 (Server Core Installation); Windows 10 Version 1809 for ARM64-based Systems; Windows 10 Version 21H1 for x64-based Systems; Windows 10 for x64-based Systems; Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for ARM64-based Systems; Windows 10 Version 1809 for 32-bit Systems; Windows Server 2012; Windows 7 for 32-bit Systems Service Pack 1; Windows 8.1 for x64-based systems; Windows 10 Version 2004 for 32-bit Systems; Windows Server 2019 (Server Core installation); Windows Server 2008 for x64-based Systems Service Pack 2; Windows Server 2012 R2 (Server Core installation); Windows 10 Version 1607 for x64-based Systems; Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation); Windows Server 2019; Windows 10 Version 1909 for 32-bit Systems; Windows 10 Version 1909 for x64-based Systems; Windows 10 Version 20H2 for x64-based Systems; Windows 7 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for 32-bit Systems; Windows Server 2008 for 32-bit Systems Service Pack 2; Windows 10 Version 2004 for ARM64-based Systems; Windows 10 for 32-bit Systems; Windows 10 Version 1809 for x64-based Systems; Windows 10 Version 1909 for ARM64-based Systems; Windows Server, version 2004 (Server Core installation); Windows 10 Version 21H1 for ARM64-based Systems"
CERTFR-2021-ALE-014,[MaJ] Multiples vulnérabilités dans Microsoft Windows,alertes,2022-01-05,CVE-2021-34527,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-506/,Non disponible,,Microsoft,Windows,"Windows Server 2012 R2; Windows Server 2016 (Server Core installation); Windows 8.1 for 32-bit systems; Windows RT 8.1; Windows Server 2016; Windows 10 Version 1607 for 32-bit Systems; Windows 10 Version 21H1 for 32-bit Systems; Windows 10 Version 2004 for x64-based Systems; Windows Server, version 20H2 (Server Core Installation); Windows 10 Version 1809 for ARM64-based Systems; Windows 10 Version 21H1 for x64-based Systems; Windows 10 for x64-based Systems; Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for ARM64-based Systems; Windows 10 Version 1809 for 32-bit Systems; Windows Server 2012; Windows 7 for 32-bit Systems Service Pack 1; Windows 8.1 for x64-based systems; Windows 10 Version 2004 for 32-bit Systems; Windows Server 2019 (Server Core installation); Windows Server 2008 for x64-based Systems Service Pack 2; Windows Server 2012 R2 (Server Core installation); Windows 10 Version 1607 for x64-based Systems; Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation); Windows Server 2019; Windows 10 Version 1909 for 32-bit Systems; Windows 10 Version 1909 for x64-based Systems; Windows 10 Version 20H2 for x64-based Systems; Windows 7 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for 32-bit Systems; Windows Server 2008 for 32-bit Systems Service Pack 2; Windows 10 Version 2004 for ARM64-based Systems; Windows 10 for 32-bit Systems; Windows 10 Version 1809 for x64-based Systems; Windows 10 Version 1909 for ARM64-based Systems; Windows Server, version 2004 (Server Core installation); Windows 10 Version 21H1 for ARM64-based Systems"
CERTFR-2021-ALE-014,[MaJ] Multiples vulnérabilités dans Microsoft Windows,alertes,2022-01-05,CVE-2021-1675,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-506/,Non disponible,,Microsoft,Windows,"Windows Server 2012 R2; Windows Server 2016 (Server Core installation); Windows 8.1 for 32-bit systems; Windows RT 8.1; Windows Server 2016; Windows 10 Version 1607 for 32-bit Systems; Windows 10 Version 21H1 for 32-bit Systems; Windows 10 Version 2004 for x64-based Systems; Windows Server, version 20H2 (Server Core Installation); Windows 10 Version 1809 for ARM64-based Systems; Windows 10 Version 21H1 for x64-based Systems; Windows 10 for x64-based Systems; Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for ARM64-based Systems; Windows 10 Version 1809 for 32-bit Systems; Windows Server 2012; Windows 7 for 32-bit Systems Service Pack 1; Windows 8.1 for x64-based systems; Windows 10 Version 2004 for 32-bit Systems; Windows Server 2019 (Server Core installation); Windows Server 2008 for x64-based Systems Service Pack 2; Windows Server 2012 R2 (Server Core installation); Windows 10 Version 1607 for x64-based Systems; Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation); Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation); Windows Server 2019; Windows 10 Version 1909 for 32-bit Systems; Windows 10 Version 1909 for x64-based Systems; Windows 10 Version 20H2 for x64-based Systems; Windows 7 for x64-based Systems Service Pack 1; Windows 10 Version 20H2 for 32-bit Systems; Windows Server 2008 for 32-bit Systems Service Pack 2; Windows 10 Version 2004 for ARM64-based Systems; Windows 10 for 32-bit Systems; Windows 10 Version 1809 for x64-based Systems; Windows 10 Version 1909 for ARM64-based Systems; Windows Server, version 2004 (Server Core installation); Windows 10 Version 21H1 for ARM64-based Systems"
CERTFR-2021-ALE-015,Multiples vulnérabilités dans SolarWinds Serv-U,alertes,2021-10-19,CVE-2021-35211,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,SolarWinds,Serv-U,SolarWinds Serv-U versions antérieures à 15.2.3 HF2
CERTFR-2021-ALE-017,Multiples vulnérabilités dans Microsoft Exchange,alertes,2022-05-04,CVE-2021-31207,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-522/,Non disponible,,,,
CERTFR-2021-ALE-017,Multiples vulnérabilités dans Microsoft Exchange,alertes,2022-05-04,CVE-2021-34473,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-522/,Non disponible,,,,
CERTFR-2021-ALE-017,Multiples vulnérabilités dans Microsoft Exchange,alertes,2022-05-04,CVE-2021-34523,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-522/,Non disponible,,,,
CERTFR-2021-ALE-018,Vulnérabilité dans Atlassian Confluence Server et Data Center,alertes,2022-01-05,CVE-2021-26084,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-677/,Non disponible,,Atlassian,Confluence,Atlassian Confluence Server et Data Center versions 7.12.x antérieures à 7.12.5; Atlassian Confluence Server et Data Center versions antérieures à 6.13.23; Atlassian Confluence Server et Data Center versions 7.5.x à 7.11.x antérieures à 7.11.6; Atlassian Confluence Server et Data Center versions 6.14.x à 7.4.x antérieures à 7.4.11
CERTFR-2021-ALE-019,[MaJ] Vulnérabilité dans Microsoft Windows,alertes,2022-05-04,CVE-2021-40444,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-710/,Non disponible,,Microsoft,Windows,"Windows Server 2019 (Server Core installation); Windows Server 2012 R2 (Server Core installation); Windows 10 Version 20H2 pour systèmes x64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1 (Server Core installation); Windows Server 2016; Windows Server, version 2004 (Server Core installation); Windows 8.1 pour systèmes x64; Windows Server 2008 R2 pour systèmes x64 Service Pack 1; Windows Server 2008 pour systèmes x64 Service Pack 2; Windows 10 Version 2004 pour systèmes x64; Windows Server 2022; Windows Server 2008 pour systèmes 32 bits Service Pack 2; Windows 10 pour systèmes 32 bits; Windows 10 Version 2004 pour systèmes 32 bits; Windows 7 pour systèmes x64 Service Pack 1; Windows 10 Version 20H2 pour systèmes ARM64; Windows 10 Version 2004 pour systèmes ARM64; Windows 10 Version 1809 pour systèmes x64; Windows 8.1 pour systèmes 32 bits; Windows 10 Version 1909 pour systèmes ARM64; Windows Server 2012; Windows Server 2012 R2; Windows Server 2012 (Server Core installation); Windows 10 Version 1607 pour systèmes 32 bits; Windows Server 2022 (Server Core installation); Windows 10 Version 1909 pour systèmes 32 bits; Windows Server 2016 (Server Core installation); Windows 7 pour systèmes 32 bits Service Pack 1; Windows 10 Version 21H1 pour systèmes ARM64; Windows 10 pour systèmes x64; Windows RT 8.1; Windows 10 Version 21H1 pour systèmes 32 bits; Windows 10 Version 20H2 pour systèmes 32 bits; Windows Server 2008 pour systèmes 32 bits Service Pack 2 (Server Core installation); Windows 10 Version 1909 pour systèmes x64; Windows Server 2019; Windows Server, version 20H2 (Server Core Installation); Windows 10 Version 21H1 pour systèmes x64; Windows Server 2008 pour systèmes x64 Service Pack 2 (Server Core installation); Windows 10 Version 1809 pour systèmes ARM64; Windows 10 Version 1607 pour systèmes x64; Windows 10 Version 1809 pour systèmes 32 bits"
CERTFR-2021-ALE-020,[Maj] Multiples vulnérabilités dans Microsoft Azure Open Management Infrastructure,alertes,2022-01-05,CVE-2021-38648,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-711/,Non disponible,,Microsoft,Azure,"Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 3.0.0.1 antérieures à 3.0.0.3; Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.71.X.XX antérieures à 2.71.1.25; Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.0.0.0; System Center Operations Manager (SCOM) On-Premises OMI versions antérieures à v1.6.8-1 (OMI framework est utilisé pour la surveillance de Linux / Unix); Container Monitoring Solution (Cloud) déployé avec une image docker ayant un SHA ID différent de 12b7682d8f9a2f67752bf121029e315abcae89bc0c34a0e05f07baec72280707; Azure Diagnostics (LAD) (Cloud) versions 3.0.131 et antérieures; Azure Automation State Configuration, DSC Extension (On-Premises) OMI versions antérieures à v1.6.8-1 (OMI framework est un pré-requis pour installer pour l'agent DSC ); Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.70.X.XX antérieures à 2.70.0.30; Azure Automation (On-Premises et Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; Azure Diagnostics (LAD) (Cloud) versions 4.0.0 à 4.0.5 antérieures à 4.0.11; Azure Security Center (Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; le paquet OMI (On-Premises et Cloud) versions antérieures à v1.6.8-1; Azure Automation Update Management (On-Premises et Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; Log Analytics Agent (On-Premises et Cloud) OMS Agent pour Linux GA versions 1.13.35 et antérieures"
CERTFR-2021-ALE-020,[Maj] Multiples vulnérabilités dans Microsoft Azure Open Management Infrastructure,alertes,2022-01-05,CVE-2021-38647,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-711/,Non disponible,,Microsoft,Azure,"Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 3.0.0.1 antérieures à 3.0.0.3; Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.71.X.XX antérieures à 2.71.1.25; Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.0.0.0; System Center Operations Manager (SCOM) On-Premises OMI versions antérieures à v1.6.8-1 (OMI framework est utilisé pour la surveillance de Linux / Unix); Container Monitoring Solution (Cloud) déployé avec une image docker ayant un SHA ID différent de 12b7682d8f9a2f67752bf121029e315abcae89bc0c34a0e05f07baec72280707; Azure Diagnostics (LAD) (Cloud) versions 3.0.131 et antérieures; Azure Automation State Configuration, DSC Extension (On-Premises) OMI versions antérieures à v1.6.8-1 (OMI framework est un pré-requis pour installer pour l'agent DSC ); Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.70.X.XX antérieures à 2.70.0.30; Azure Automation (On-Premises et Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; Azure Diagnostics (LAD) (Cloud) versions 4.0.0 à 4.0.5 antérieures à 4.0.11; Azure Security Center (Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; le paquet OMI (On-Premises et Cloud) versions antérieures à v1.6.8-1; Azure Automation Update Management (On-Premises et Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; Log Analytics Agent (On-Premises et Cloud) OMS Agent pour Linux GA versions 1.13.35 et antérieures"
CERTFR-2021-ALE-020,[Maj] Multiples vulnérabilités dans Microsoft Azure Open Management Infrastructure,alertes,2022-01-05,CVE-2021-38645,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,https://www.cert.ssi.gouv.fr/avis/CERTFR-2021-AVI-711/,Non disponible,,Microsoft,Azure,"Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 3.0.0.1 antérieures à 3.0.0.3; Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.71.X.XX antérieures à 2.71.1.25; Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.0.0.0; System Center Operations Manager (SCOM) On-Premises OMI versions antérieures à v1.6.8-1 (OMI framework est utilisé pour la surveillance de Linux / Unix); Container Monitoring Solution (Cloud) déployé avec une image docker ayant un SHA ID différent de 12b7682d8f9a2f67752bf121029e315abcae89bc0c34a0e05f07baec72280707; Azure Diagnostics (LAD) (Cloud) versions 3.0.131 et antérieures; Azure Automation State Configuration, DSC Extension (On-Premises) OMI versions antérieures à v1.6.8-1 (OMI framework est un pré-requis pour installer pour l'agent DSC ); Azure Automation State Configuration, DSC Extension (Cloud) DSC Agent versions 2.70.X.XX antérieures à 2.70.0.30; Azure Automation (On-Premises et Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; Azure Diagnostics (LAD) (Cloud) versions 4.0.0 à 4.0.5 antérieures à 4.0.11; Azure Security Center (Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; le paquet OMI (On-Premises et Cloud) versions antérieures à v1.6.8-1; Azure Automation Update Management (On-Premises et Cloud) OMS Agent pour Linux GA versions v1.13.35 et antérieures; Log Analytics Agent (On-Premises et Cloud) OMS Agent pour Linux GA versions 1.13.35 et antérieures"
